id,name,latitude,longitude,offpeak_weekday_price_avg,offpeak_weekend_price_avg,peak_weekday_price_avg,peak_weekend_price_avg,category,store_hours
27924,강릉 경포대 호텔 더 원(HOTEL THE ONE),37.80550126,128.9027561,108333.0,115000.0,182000.0,186000.0,Accommodation,
1018974,강릉(정동진) 다우리조텔,37.70436821,129.0148588,98888.0,138888.0,253333.0,253333.0,Accommodation,
3017347,강릉(정동진) 카리브,37.6850373,129.0393909,58000.0,82000.0,80200.0,80600.0,Accommodation,
1000106269,강릉 힐링캠프예서원펜션,37.69962202,128.8933155,120000.0,140000.0,140000.0,140000.0,Accommodation,
3013786,강릉 마커스 호스텔(MARKERS HOSTEL),37.75688142,128.8970971,61666.0,115666.0,115666.0,115666.0,Accommodation,
25909,강릉 경포대 대덕호수텔,37.81112769,128.8991121,95000.0,122500.0,145000.0,157500.0,Accommodation,
10051257,강릉 보광캠핑장(보광농촌체험휴양마을),37.737368,128.8071876,41041.0,46041.0,46666.0,51666.0,Accommodation,
1000103992,강릉 강문애 게스트하우스,37.78741682,128.9260163,48888.0,63333.0,48888.0,48888.0,Accommodation,
3014430,강릉 슈밍 게스트하우스,37.76152127,128.8991447,55000.0,55000.0,55000.0,55000.0,Accommodation,
1019726,강릉(정동진) M,37.67922118,129.0239589,55000.0,74500.0,55000.0,85000.0,Accommodation,
1000103605,강릉 ing게스트하우스,37.76157104,128.9056359,101666.0,101666.0,126666.0,126666.0,Accommodation,
3013256,호텔 이스트나인,37.76537711,128.87656,132166.0,202166.0,192166.0,212166.0,Accommodation,
1000090877,정동진 산성펜션텔,37.67735649,129.0247279,60000.0,60000.0,60000.0,90000.0,Accommodation,
3014394,강릉 클레이하우스펜션,37.75260216,128.8417802,90000.0,132500.0,90000.0,162500.0,Accommodation,
10040005,강릉 이팝게스트하우스,37.83495981,128.8549922,100000.0,120000.0,120000.0,120000.0,Accommodation,
1000108230,강릉 망상비치 펜션,37.60683536,129.0678239,85000.0,175000.0,85000.0,175000.0,Accommodation,
1000202,강릉 경포대 델타 호텔 (Delta Hotel),37.78813508,128.9249235,105800.0,113500.0,108800.0,170400.0,Accommodation,
10040006,강릉 학동 한옥스테이,37.75714197,128.934368,480000.0,580000.0,580000.0,580000.0,Accommodation,
10061916,MGM HOTEL,37.80765433,128.9017704,133000.0,198000.0,250000.0,250000.0,Accommodation,
3009944,정동진 다우리조텔,37.70436821,129.0148588,82222.0,116666.0,224444.0,224444.0,Accommodation,
3011633,호텔 라피네,37.72411595,128.8438032,81426.0,155101.0,142601.0,142601.0,Accommodation,
1000108491,강릉(정동진) 향기호텔,37.68578247,129.0410248,65000.0,110000.0,110000.0,110000.0,Accommodation,
3015407,강릉 경포대 호텔주노,37.80043776,128.9125049,83571.0,186428.0,155000.0,220000.0,Accommodation,
10048897,주문진글램핑오토캠핑장,37.88017484,128.7336927,94333.0,143000.0,143000.0,143000.0,Accommodation,
3011805,주문진 위너스 호텔,37.88897555,128.8276112,200000.0,200000.0,200000.0,216000.0,Accommodation,
10045708,강릉 바다의별애견동반펜션,37.84062081,128.8761589,148116.0,231116.0,169433.0,256766.0,Accommodation,
10044330,델타호텔(DeltaHotel),37.78813508,128.9249235,114111.0,120888.0,117333.0,170444.0,Accommodation,
3011980,호텔 탑스빌 정동진,37.68558697,129.0365572,69917.0,143545.0,102731.0,209188.0,Accommodation,
3018198,베니키아호텔 산과바다 주문진리조트,37.90874383,128.8199463,105800.0,168416.0,158432.0,199453.0,Accommodation,
10061194,바르한 by 정원,37.75744592,128.8970671,144000.0,274000.0,224000.0,274000.0,Accommodation,
3012679,강릉 경포대 산토리니,37.80340901,128.9091501,58571.0,141428.0,107142.0,107142.0,Accommodation,
3013181,강릉 경포대 와이앤지(Y&G),37.80527637,128.9016602,65714.0,135714.0,170000.0,170000.0,Accommodation,
3015431,브이브이 호텔,37.76617541,128.8779013,77880.0,109810.0,85860.0,105820.0,Accommodation,
3007404,정동진 썬 게스트하우스,37.68996538,129.0323502,52000.0,62000.0,84000.0,84000.0,Accommodation,
10048155,강릉 경포의휴일펜션,37.7960932,128.9132379,98285.0,247142.0,220000.0,247142.0,Accommodation,
10062730,강릉 경포부티크소공,37.79953763,128.8952315,205666.0,392333.0,605666.0,605666.0,Accommodation,
10061309,강릉 호텔료칸스테이,37.83727699,128.8725328,62500.0,115357.0,123214.0,123214.0,Accommodation,
3004641,강릉 더그레이펜션,37.80708079,128.8934561,104000.0,195250.0,195250.0,205000.0,Accommodation,
10059487,강릉 단잠,37.807284,128.8985263,110111.0,243150.0,134555.0,243777.0,Accommodation,
1000111610,강릉 그곳펜션 (사천해변5분),37.82636708,128.8793565,87300.0,190600.0,87300.0,161000.0,Accommodation,
10054994,강릉 바다와펜션,37.84538047,128.8693111,126750.0,158250.0,152500.0,175833.0,Accommodation,
1000108914,강릉 하이오션경포,37.8039168,128.903469,156700.0,217950.0,235263.0,265789.0,Accommodation,
1000114001,강릉 파인아트라벨,37.77561144,128.9420495,200000.0,200000.0,261250.0,261237.0,Accommodation,
10058375,강릉 경포디슬로펜션,37.80749443,128.898923,72750.0,212750.0,169000.0,282750.0,Accommodation,
10063474,강릉 스테이서정펜션,37.83347595,128.8733124,130666.0,194000.0,194000.0,210666.0,Accommodation,
10044474,강릉 해안로1973펜션,37.90548985,128.8286385,124166.0,212833.0,159166.0,212833.0,Accommodation,
10054721,강릉 H9스파펜션,37.90054223,128.8309143,77875.0,170875.0,172125.0,177125.0,Accommodation,
10063451,강릉 서정캠프카라반,37.83357501,128.873416,133000.0,273000.0,173000.0,286000.0,Accommodation,
10062587,강릉 어울림펜션,37.86458805,128.8457686,129117.0,245588.0,199705.0,254411.0,Accommodation,
10051817,강릉 당신의안목펜션 주문진점,37.89909648,128.8336509,189285.0,299285.0,189285.0,294285.0,Accommodation,
10048021,강릉 휴식주머니스파펜션,37.8355197,128.8744196,87333.0,174129.0,197583.0,197583.0,Accommodation,
10047994,강릉 피치203독채펜션,37.87829102,128.8002229,199000.0,299000.0,330000.0,410000.0,Accommodation,
1000110878,강릉 진하우스펜션,37.80250845,128.8715712,93571.0,217800.0,236185.0,301714.0,Accommodation,
10046853,강릉 스테이수안오션뷰펜션,37.90298092,128.828936,204833.0,337260.0,267822.0,302075.0,Accommodation,
3009971,강릉 W 독채펜션,37.54931678,128.714539,130000.0,150000.0,150000.0,150000.0,Accommodation,
10048904,강릉 오엔스테이,37.90525485,128.8288627,165000.0,240000.0,240000.0,330000.0,Accommodation,
3007202,강릉 메어블릭스파펜션,37.8317431,128.8762825,125462.0,208630.0,210737.0,210737.0,Accommodation,
10060724,강릉 탑스파펜션,37.81253487,128.8944431,98073.0,172678.0,130047.0,202847.0,Accommodation,
1000088065,강릉 스테이어스펜션,37.79066542,128.9121441,75571.0,207571.0,169000.0,217571.0,Accommodation,
10060411,강릉 더스테이 은파,37.79640927,128.9168135,181352.0,259117.0,273705.0,273705.0,Accommodation,
1000236,강릉 경포대 스완,37.79906479,128.9119729,76285.0,117714.0,104142.0,137000.0,Accommodation,
3004699,강릉 솔빛아래펜션,37.85432682,128.8037465,93333.0,193333.0,94666.0,198333.0,Accommodation,
10045202,강릉 오후세시펜션,37.84692321,128.715279,213333.0,280500.0,267570.0,269333.0,Accommodation,
10064208,강릉 스테이풀빌라,37.82683191,128.8415752,162333.0,392666.0,242666.0,499000.0,Accommodation,
10056110,강릉 경포비치힐펜션,37.7965069,128.9125978,151025.0,470025.0,479000.0,564000.0,Accommodation,
3003889,강릉 송이산장펜션,37.83951234,128.6542248,136000.0,158000.0,136000.0,158000.0,Accommodation,
10041201,강릉 소돌23풀빌라,37.9061083,128.8283586,144000.0,281902.0,293002.0,322152.0,Accommodation,
10048130,강릉 라임비치스파펜션,37.81298362,128.8951572,70500.0,183733.0,260766.0,279466.0,Accommodation,
3016924,강릉 KN하우스펜션,37.80591415,128.9016717,289625.0,396500.0,396500.0,426250.0,Accommodation,
10040718,강릉 블루마운틴펜션,37.84164626,128.8747429,96725.0,137552.0,96725.0,157188.0,Accommodation,
10061060,강릉 브릭포레스트,37.83414384,128.8502741,150000.0,355410.0,177210.0,457470.0,Accommodation,
10064540,강릉 더영진풀빌라펜션,37.87070154,128.8422505,259000.0,387571.0,278571.0,387571.0,Accommodation,
10041136,강릉 하코네스파펜션,37.81596417,128.8906542,120428.0,263285.0,297571.0,299000.0,Accommodation,
10055694,강릉 페리아902 오션뷰스파애견동반 펜션,37.83133423,128.8768918,133250.0,226500.0,299000.0,299000.0,Accommodation,
10063181,강릉 피어하우스독채풀빌라,37.78635318,128.9261059,420000.0,650000.0,720000.0,750000.0,Accommodation,
10043398,강릉 페리아902키즈가족스파펜션,37.83133423,128.8768918,139000.0,302333.0,365666.0,365666.0,Accommodation,
10060266,강릉 아토풀빌라,37.81274933,128.8941038,393333.0,600600.0,602833.0,606666.0,Accommodation,
10063317,강릉 지소림한옥스테이,37.7037914,129.015923,237500.0,437500.0,425000.0,450000.0,Accommodation,
10060193,강릉 여유를 담다,37.81313823,128.8941144,285000.0,395000.0,435000.0,505000.0,Accommodation,
11491009,국립대관령자연휴양림,37.7149097631,128.7905413133,,,,,Attraction,
13300191,경포도립공원,37.8027519269,128.9101194924,,,,,Attraction,
15700020,제왕산,37.7099545878,128.7806256921,,,,,Attraction,
1338629806,사근진해중공원 전망대,37.8127616594,128.8988285332,,,,,Attraction,
13491315,노인봉,37.8306548995,128.6576247467,,,,,Attraction,
19748069,단경골 휴양지,37.6729253976,128.9165090423,,,,,Attraction,
13491884,구룡폭포,37.802691973,128.6835093795,,,,,Attraction,
13491444,남항진해변,37.7640239384,128.9543444876,,,,,Attraction,
20065935,송정해변,37.7801522924,128.9371566462,,,,,Attraction,
13491470,등명해변,37.7042126254,129.016615738,,,,,Attraction,
13491268,사천해변,37.8292537824,128.8777410339,,,,,Attraction,
15699373,신사임당사친시비,37.7149097631,128.7905413133,,,,,Attraction,
13491186,안인해변,37.7343114116,128.9904199396,,,,,Attraction,
13444336,연곡해변,37.8599163974,128.8520479561,,,,,Attraction,
13491005,주문진해수욕장,37.9106348733,128.8188493785,,,,,Attraction,
13491494,남대천,37.714116106,128.8263881088,,,,,Attraction,
11663849,강릉향교,37.7635561721,128.8952470467,,,,,Attraction,
749351147,강릉 임영관 삼문,37.7531378647,128.8917699042,,,,,Attraction,
1675156043,강릉 경포대,37.7955691591,128.8965126086,,,,,Attraction,
11687693,강릉 선교장,37.7865588677,128.8850778068,,,,,Attraction,
13491906,안목해변,37.7726505813,128.9473504054,,,,,Attraction,
13491923,오대산 소금강계곡,37.8306548995,128.6576247467,,,,,Attraction,
13491109,경포호,37.7956108224,128.896568157,,,,,Attraction,
13444970,옥계해변,37.6280637014,129.0480708236,,,,,Attraction,
12390002,강릉 복사꽃마을,37.8801348222,128.7773762919,,,,,Attraction,
1378194684,강릉 한울타리마을,37.6128390281,128.9747778772,,,,,Attraction,
11620713,모래시계공원,37.687167782,129.0375504951,,,,,Attraction,
15371716,사근진해변,37.8127616594,128.8988285332,,,,,Attraction,
13491150,영진해변,37.8686430389,128.8455927126,,,,,Attraction,
11491778,정동진해변,37.6914144167,129.032603586,,,,,Attraction,
12079976,경포해수욕장,37.8058292968,128.9074668585,,,,,Attraction,
20066249,강릉 수리골 고택,37.7862090263,128.8911356052,,,,,Attraction,
474291808,썬크루즈 테마공원,37.6835710624,129.0420113165,,,,,Attraction,
20059236,주문리마을,37.8928732039,128.8271158504,,,,,Attraction,
20054507,주문진 등대,37.8976727775,128.8337873208,,,,,Attraction,
20054445,영진항,37.8674293316,128.8477314457,,,,,Attraction,
19501415,소돌아들바위공원,37.9058217388,128.8289402834,,,,,Attraction,
13490946,주문진항,37.8876433088,128.829901872,,,,,Attraction,
13068554,임해자연휴양림,37.7186189405,128.99857247,,,,,Attraction,
19564244,강릉 솔향수목원,37.6979158879,128.8617409792,,,,,Attraction,
20947876,강릉커피거리,37.7726505813,128.9473504054,,,,,Attraction,
37031400,정감이마을,37.7168821954,128.9558541452,,,,,Attraction,
1287320440,강릉 월화거리,37.7559015445,128.8974470859,,,,,Attraction,
269545324,국립대관령치유의숲,37.7080690523,128.7990518679,,,,,Attraction,
15685783,강릉 대도호부 관아,37.7532767444,128.8921226461,,,,,Attraction,
20066218,허난설헌 생가터,37.791928171,128.909675424,,,,,Attraction,
37090227,버드나무 브루어리,37.7482771734,128.8844734896,,,,,Attraction,
1249952785,강릉 명주동 거리,37.7511381142,128.8927254362,,,,,Attraction,
1154013651,주문진bts,37.9125457281,128.8170522589,,,,,Attraction,
1117620826,뒷뜨루관광농원,37.8353717256,128.8370445153,,,,,Attraction,
31506191,초당순두부마을,37.7945529812,128.9155275928,,,,,Attraction,
37434460,경포 아쿠아리움,37.79008946,128.9079034181,,,,,Attraction,
939463951,강릉 안목해맞이공원,37.7743308995,128.9451477738,,,,,Attraction,
37081677,수상한마법학교,37.7305013481,128.8791661828,,,,,Attraction,
31044854,경포가시연습지,37.7894615748,128.8986792689,,,,,Attraction,
1940124735,강문솟대다리,37.7985635711,128.9126221751,,,,,Attraction,
1261782152,호린파크(경포대허브농장),37.8444934488,128.8656527627,,,,,Attraction,
15692195,강릉항,37.7714035891,128.9517472703,,,,,Attraction,
1300520912,르꼬따쥬,37.7875861221,128.8643296445,,,,,Attraction,
1206536601,금진항(강릉),37.6526359384,129.0518502796,,,,,Attraction,
1130774967,허균·허난설헌 기념공원,37.7917948539,128.9097365341,,,,,Attraction,
1063021154,경포플라워가든,37.7979885609,128.9086892141,,,,,Attraction,
37869673,쌍둥이동물농장,37.5972641659,129.0320482135,,,,,Attraction,
35372537,대관령아기동물농장,37.7976676101,128.8294713643,,,,,Attraction,
1550291849,강릉아트센터,37.7716996777,128.8954273345,,,,,Attraction,
13351605,정동진조각공원,37.6820268345,129.0439806318,,,,,Attraction,
1346656418,경포생태저류지,37.7798679233,128.8824032549,,,,,Attraction,
38623679,명주예술마당,37.7504520359,128.8903006749,,,,,Attraction,
20103328,순포해변,37.8193190673,128.8902985428,,,,,Attraction,
13491657,소돌해수욕장,37.9062383246,128.8272654209,,,,,Attraction,
1884028346,순포습지,37.8201661571,128.8885597849,,,,,Attraction,
1600054868,해피아워크루즈,37.8895791714,128.828660257,,,,,Attraction,
1848252796,강릉아기동물농장,37.8462598232,128.8611225614,,,,,Attraction,
1775014582,리고엠,37.7641862993,128.8770014492,,,,,Attraction,
1542622512,원더스카이,37.7939030514,128.915274858,,,,,Attraction,
1109407473,강릉안반데기관광농원,37.6087932748,128.7400518871,,,,,Attraction,
15698326,향호해변,37.9114458716,128.8178827738,,,,,Attraction,
1112785467,런닝맨 강릉점,37.7911618243,128.9215243801,,,,,Attraction,
15693581,강릉 남산공원,37.7480551515,128.8934282457,,,,,Attraction,
13126966,풍호마을,37.7385796614,128.9545174824,,,,,Attraction,
1243747688,병산 옹심이마을,37.7630515692,128.9410651576,,,,,Attraction,
2145408639,강릉 방동리 무궁화,37.8274342795,128.8639367794,,,,,Attraction,
35188457,애니멀스토리,37.7442307,128.8988834279,,,,,Attraction,
1412053208,처음처럼&새로 브랜드 체험관,37.7407610809,128.8693139764,,,,,Attraction,
472414455,경포호수광장,37.7977913781,128.9095224784,,,,,Attraction,
1881857549,강릉 메타버스 체험관,37.7879702339,128.906528608,,,,,Attraction,
15707029,소금강,37.8164769727,128.7085511391,,,,,Attraction,
13491183,강문해변,37.7948530151,128.9190439335,,,,,Attraction,
15704900,사천진해변(사천뒷불해수욕장),37.8412245725,128.8753492114,,,,,Attraction,
1800696554,하평해변(강릉),37.8450351588,128.8710494811,,,,,Attraction,
13491745,순긋해변,37.8168194119,128.8931261433,,,,,Attraction,
15701732,염전해변,37.741843737,128.983364785,,,,,Attraction,
15703904,금진해변,37.6395761724,129.043512544,,,,,Attraction,
15703402,도직해변,37.6093412454,129.0676585323,,,,,Attraction,
11626644,하슬라아트월드,37.7065316769,129.0102329067,,,,,Attraction,
11620702,강릉 오죽헌·시립박물관,37.7791929484,128.8796896318,,,,,Attraction,
12955259,단오타운전시관,37.7482551607,128.8950697583,,,,,Attraction,
11535675,강릉문화원,37.7587785298,128.8738463449,,,,,Attraction,
20107994,대관령박물관,37.7167264799,128.8040011557,,,,,Attraction,
12409858,참소리에디슨손성목영화박물관,37.7977800297,128.8973124673,,,,,Attraction,
32794988,정동진시간박물관,37.6871261192,129.0375032783,,,,,Attraction,
19832807,강릉자수박물관,37.7779681022,128.880303503,,,,,Attraction,
32268465,환희컵박물관,37.7745308366,128.9431257278,,,,,Attraction,
21824426,강릉원주대학교 박물관,37.7707381838,128.8700824251,,,,,Attraction,
13313746,강릉커피박물관,37.6523779889,128.7846465405,,,,,Attraction,
12762639,강릉시립미술관 교동,37.7606147594,128.890847534,,,,,Attraction,
266717564,강릉자동차극장,37.6935226206,128.8961380184,,,,,Attraction,
34818378,주문진해양박물관,37.8912178732,128.8287935273,,,,,Attraction,
1357865119,고래책방,37.7582957085,128.8972525847,,,,,Attraction,
1090555407,아르떼뮤지엄 강릉,37.79008946,128.9079034181,,,,,Attraction,
32777223,자연아놀자 체험학습박물관,37.7852954912,128.9038289338,,,,,Attraction,
11592129,강릉교육문화관,37.7460638413,128.8998721711,,,,,Attraction,
2062786512,강릉시립미술관 솔올,37.7589258472,128.8796263745,,,,,Attraction,
1211834959,강릉올림픽뮤지엄,37.7793516031,128.8971158338,,,,,Attraction,
15704484,갈골한과체험전시관,37.8245592109,128.8433165066,,,,,Attraction,
13345873,강릉 중앙시장,37.7540166632039,128.898611774099,,,,,Attraction,
13345874,강릉 동부시장,37.759852648995,128.900602457668,,,,,Attraction,
13345877,강릉 서부시장,37.7550938929409,128.89084226454,,,,,Attraction,
37072842,옛날삼교리막국수,37.8785800888596,128.794980242337,,,,,Restaurant,일: 10:00 - 20:00; 월: 10:00 - 20:00; 화: 10:00 - 20:00; 수: 10:00 - 20:00; 목: 10:00 - 15:00; 금: 10:30 - 20:00; 토: 10:00 - 20:00
1133159525,강산푸드 정가미,37.690919002865,129.032966273039,,,,,Restaurant,
36541810,100년 소머리곰탕,37.617472164268,129.03492241366,,,,,Restaurant,일: 09:00 - 20:00; 월: 09:00 - 20:00; 화: 09:00 - 20:00; 수: 09:00 - 20:00; 목: 09:00 - 20:00; 금: 09:00 - 20:00; 토: 09:00 - 20:00
1218080909,1300도씨짬뽕&떡볶이,37.7533737586661,128.899442874154,,,,,Restaurant,일: 11:00 - 23:00; 월: 11:00 - 23:00; 화: 11:00 - 23:00; 수: 휴무; 목: 11:00 - 23:00; 금: 11:00 - 23:00; 토: 11:00 - 23:00
1945123119,13월의강릉 강릉본점,37.7913164655468,128.920183093486,,,,,Restaurant,일: 15:00 - 24:00; 월: 15:00 - 24:00; 화: 15:00 - 24:00; 수: 15:00 - 24:00; 목: 15:00 - 24:00; 금: 15:00 - 02:00; 토: 15:00 - 02:00
1871280278,1974비래옥 강릉점,37.767090971978,128.908171287518,,,,,Restaurant,일: 휴무; 월: 09:00 - 20:30; 화: 09:00 - 20:30; 수: 09:00 - 20:30; 목: 09:00 - 20:30; 금: 09:00 - 20:30; 토: 09:00 - 20:30
1458958864,회포차1박2일,37.7694122620861,128.877611075916,,,,,Restaurant,토: 17:00 - 04:00; 일: 17:00 - 04:00; 월: 17:00 - 04:00; 화: 17:00 - 04:00; 수: 17:00 - 04:00; 목: 17:00 - 04:00; 금: 17:00 - 04:00
15345030,24시기가막힌감자탕,37.7590018519213,128.920430908521,,,,,Restaurant,
21733936,24시옥계장터국밥,37.6094915442877,129.035494807866,,,,,Restaurant,
37638052,24시전주명가콩나물국밥 강릉점,37.7650364567168,128.876653076318,,,,,Restaurant,일: 휴무; 월: 휴무; 화: 휴무; 수: 휴무; 목: 휴무; 금: 휴무; 토: 휴무
1096114647,24시전주콩향기콩나물국밥,37.7721227669647,128.911856071622,,,,,Restaurant,일: 00:00 - 24:00; 월: 휴무; 화: 07:30 - 24:00; 수: 00:00 - 24:00; 목: 00:00 - 24:00; 금: 00:00 - 24:00; 토: 00:00 - 24:00
12909533,해녀직영횟집,37.6858481486803,129.038947500168,,,,,Restaurant,월: 00:00 - 24:00; 화: 00:00 - 24:00; 수: 00:00 - 24:00; 목: 00:00 - 24:00; 금: 00:00 - 24:00; 토: 00:00 - 24:00; 일: 00:00 - 24:00
15351680,400년집초당순두부,37.7858268969544,128.890960028588,,,,,Restaurant,일: 07:30 - 19:00; 월: 07:30 - 19:00; 화: 07:30 - 19:00; 수: 09:00 - 15:00; 목: 07:30 - 19:00; 금: 07:30 - 19:00; 토: 07:30 - 19:00
1805805554,오구피자 주문진점,37.8809998107645,128.827555052445,,,,,Restaurant,월: 11:00 - 23:00; 화: 11:00 - 23:00; 수: 11:00 - 23:00; 목: 11:00 - 23:00; 금: 11:00 - 23:00; 토: 11:00 - 23:00; 일: 11:00 - 23:00
1345031898,87닭강정 주문진점,37.8816113383527,128.826008645237,,,,,Restaurant,일: 13:00 - 23:50; 월: 11:00 - 23:50; 화: 11:00 - 23:50; 수: 11:00 - 23:50; 목: 11:00 - 23:50; 금: 11:00 - 23:50; 토: 11:00 - 23:50
1443724267,가곡막국수,37.7264491804963,128.842436862493,,,,,Restaurant,일: 11:00 - 19:00; 월: 휴무; 화: 11:00 - 19:00; 수: 11:00 - 19:00; 목: 11:00 - 19:00; 금: 11:00 - 19:00; 토: 11:00 - 19:00
1083519778,가누,37.7517367907771,128.88711259342,,,,,Restaurant,
19729238,가람집옹심이,37.7611046379765,128.939191569911,,,,,Restaurant,일: 10:30 - 20:00; 월: 10:30 - 20:00; 화: 휴무; 수: 10:30 - 20:00; 목: 10:30 - 20:00; 금: 10:30 - 20:00; 토: 10:30 - 20:00
1247735849,가마솥강릉설렁탕,37.6648968003589,129.052184432191,,,,,Restaurant,월: 08:00 - 18:00; 화: 08:00 - 18:00; 수: 08:00 - 18:00; 목: 08:00 - 18:00; 금: 08:00 - 18:00; 토: 08:00 - 18:00; 일: 08:00 - 18:00
1874772103,가마솥순대국밥 강릉교동점,37.7631638123077,128.875785782084,,,,,Restaurant,일: 08:00 - 23:00; 월: 08:00 - 23:00; 화: 08:00 - 23:00; 수: 08:00 - 23:00; 목: 08:00 - 23:00; 금: 08:00 - 23:00; 토: 08:00 - 23:00
20665635,가마솥쌈밥,37.769863580894,128.916583249474,,,,,Restaurant,일: 휴무; 월: 11:00 - 21:00; 화: 11:00 - 21:00; 수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00
1874304021,가마솥흑염소,37.7331629413193,128.879737143949,,,,,Restaurant,일: 휴무; 월: 11:00 - 21:00; 화: 11:00 - 21:00; 수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00
15332519,가보래손칼국수,37.7468177483793,128.890213659223,,,,,Restaurant,
37370900,가보자땡초족발보쌈 강릉점,37.7478066717572,128.896219564402,,,,,Restaurant,
1330726128,가시버시,37.7668395696946,128.878733908121,,,,,Restaurant,
1525748684,가자골식당,37.7701663604699,128.907274834899,,,,,Restaurant,
11578368,가작다리 가든,37.7671044546349,128.896111161236,,,,,Restaurant,월: 10:00 - 21:00; 화: 10:00 - 21:00; 수: 10:00 - 21:00; 목: 10:00 - 21:00; 금: 10:00 - 21:00; 토: 10:00 - 21:00; 일: 10:00 - 21:00
37552291,족과의동침 강릉점,37.7831996453643,128.915531943016,,,,,Restaurant,일: 16:30 - 23:00; 월: 16:30 - 23:00; 화: 휴무; 수: 16:30 - 23:00; 목: 16:30 - 23:00; 금: 16:30 - 23:00; 토: 16:30 - 23:00
1100806567,감동육개장,37.7619305115078,128.905299348382,,,,,Restaurant,일: 휴무; 월: 11:00 - 21:00; 화: 11:00 - 21:00; 수: 11:00 - 21:00; 목: 11:00 - 21:00; 금: 11:00 - 21:00; 토: 11:00 - 21:00
15299914,감자바우 장칼국수,37.7530477201422,128.897079263261,,,,,Restaurant,월: 09:30 - 20:00; 화: 09:30 - 20:00; 수: 09:30 - 20:00; 목: 09:30 - 20:00; 금: 09:30 - 20:00; 토: 09:30 - 20:00; 일: 09:30 - 20:00
1811956729,감자유원지,37.7563535549992,128.897386093221,,,,,Restaurant,일: 11:00 - 20:00; 월: 11:00 - 20:00; 화: 11:00 - 20:00; 수: 휴무; 목: 11:00 - 20:00; 금: 11:00 - 20:00; 토: 11:00 - 20:00
15349260,감자적본부,37.7620671666498,128.939728689566,,,,,Restaurant,일: 10:00 - 20:30; 월: 10:00 - 20:30; 화: 10:00 - 20:30; 수: 10:00 - 20:30; 목: 10:00 - 20:30; 금: 10:00 - 20:30; 토: 10:00 - 20:30
11859569,감천골,37.7666375532612,128.912994157777,,,,,Restaurant,일: 10:00 - 15:00; 월: 휴무; 화: 10:00 - 15:00; 수: 10:00 - 15:00; 목: 10:00 - 15:00; 금: 10:00 - 15:00; 토: 10:00 - 15:00
15362879,감칠맛회국수,37.8879104195504,128.827186671982,,,,,Restaurant,월: 09:00 - 18:00; 화: 09:00 - 18:00; 수: 09:00 - 18:00; 목: 09:00 - 18:00; 금: 09:00 - 18:00; 토: 09:00 - 18:00; 일: 09:00 - 18:00
1371192904,갑진정식,37.7416025030224,128.865220667197,,,,,Restaurant,일: 휴무; 월: 05:30 - 18:00; 화: 05:30 - 18:00; 수: 05:30 - 18:00; 목: 05:30 - 18:00; 금: 05:30 - 18:00; 토: 05:30 - 18:00
32380505,강남칼국수,37.7477706147407,128.896075470289,,,,,Restaurant,
1434030213,강남흑염소전문점,37.843414069992,128.856734681461,,,,,Restaurant,일: 휴무; 월: 10:30 - 20:30; 화: 10:30 - 20:30; 수: 10:30 - 20:30; 목: 10:30 - 20:30; 금: 10:30 - 20:30; 토: 10:30 - 20:30
37360894,강릉 본가족발,37.7710215149193,128.911443899157,,,,,Restaurant,월: 17:00 - 22:00; 화: 17:00 - 22:00; 수: 17:00 - 22:00; 목: 17:00 - 22:00; 금: 17:00 - 22:00; 토: 17:00 - 22:00; 일: 17:00 - 22:00
1710211402,강릉79막회,37.7913164655468,128.920183093486,,,,,Restaurant,일: 17:00 - 02:00; 월: 17:00 - 02:00; 화: 17:00 - 02:00; 수: 17:00 - 02:00; 목: 17:00 - 02:00; 금: 17:00 - 02:00; 토: 17:00 - 02:00
19901360,강릉진국가마솥설렁탕,37.8043029160346,128.861693636408,,,,,Restaurant,일: 휴무; 월: 07:30 - 20:00; 화: 07:30 - 20:00; 수: 07:30 - 20:00; 목: 07:30 - 20:00; 금: 07:30 - 20:00; 토: 07:30 - 20:00
15387289,가마솥인삼곰탕집,37.7698720666469,128.90111612374,,,,,Restaurant,
1818364829,강릉가마솥설렁탕 1호점,37.7402939448804,128.929632765649,,,,,Restaurant,일: 휴무; 월: 06:30 - 20:00; 화: 06:30 - 20:00; 수: 06:30 - 20:00; 목: 06:30 - 20:00; 금: 06:30 - 20:00; 토: 06:30 - 20:00
1961675235,곱창미지수,37.7510263771032,128.896409762823,,,,,Restaurant,일: 16:30 - 24:00; 월: 휴무; 화: 16:30 - 24:00; 수: 16:30 - 24:00; 목: 16:30 - 24:00; 금: 16:30 - 24:00; 토: 16:30 - 24:00
15297087,곱창집,37.7544116617021,128.900780788086,,,,,Restaurant,월: 14:00 - 24:00; 화: 14:00 - 24:00; 수: 14:00 - 24:00; 목: 14:00 - 24:00; 금: 14:00 - 24:00; 토: 14:00 - 24:00; 일: 14:00 - 24:00
1453215530,조부자매운순대가 강릉점,37.7422741035686,128.88152097077,,,,,Restaurant,일: 08:00 - 22:00; 월: 08:00 - 22:00; 화: 08:00 - 22:00; 수: 08:00 - 22:00; 목: 휴무; 금: 08:00 - 22:00; 토: 08:00 - 22:00
